mean,median,min,max,01,05,10,99,95,90
1142.353194954111,1118.5125908128534,26.0135314779659,3093.6176091282478,142.8151710259472,281.54220142591925,442.30989235395083,2461.5943291671215,2071.9145050922543,1836.9549307760865
1117.5546141425666,1120.7428491622952,0.19141861800676452,2656.5704952844994,106.75651869016671,279.20376907091537,455.4106047082002,2414.5080847452846,1982.9288003540453,1771.8393168668583
1809.590160336035,1794.231315049983,130.02739872512097,3483.3756894503454,587.328031027172,902.5128038580488,1103.8151848336108,3126.766540033104,2696.379660127598,2480.172885870239
1756.1532657456992,1747.3317593754032,45.88318969952138,3523.0981018803204,521.1538813651637,865.5182199812232,1024.2790084918345,3079.177192441526,2730.498617368591,2515.6445256472707
1731.811178913157,1743.5754766220302,85.7082951129546,3719.299264670868,377.3189324536278,697.8871621909851,952.9375518671956,3028.7423294296977,2638.4308512393245,2473.782725784604
1764.5273998871617,1757.2487128104858,119.50928491123614,3542.564420077726,446.25177831724915,887.656855072001,1096.4922304406227,3071.7644591950716,2649.097102942404,2477.2694464285332
1722.9462245092657,1746.0687408120077,157.99458346472898,3400.3407350196926,478.6127621267059,758.8758702378723,952.3459422237685,3067.7714794552517,2663.205601391334,2431.083256287098
1653.286846146726,1646.400704295919,14.6374081991396,3239.880046192174,349.7030346230029,716.3099984117653,940.5466654979006,2918.008211419272,2594.9247955553014,2400.248764861746
1670.4225725004494,1679.1659066386221,120.66365267553624,3482.677108373232,442.9654721139701,791.564141449144,954.077645139158,2908.5250523456116,2536.861960883247,2352.7418067386616
1608.5398430442817,1616.5834503696542,22.534779989025992,3101.0766795713953,415.0419134150976,688.9419779711959,889.5747731084524,2781.330151651861,2510.244276781889,2317.5955846331362
1613.1924623072634,1604.8478467510581,37.82317370058149,3289.9042362374767,261.6911652409076,700.5761655219297,870.9666448042934,2851.5954119786365,2563.674878024723,2362.7736713233744
1552.1340849264136,1544.0184224947798,78.94618934450341,3553.0789239379756,376.03035329358937,687.4640929648361,861.4546010672929,2882.9562281669046,2460.4732081563166,2233.209274057731
1535.77727026757,1535.8154524436745,115.14731338872707,3150.9225929236327,395.86727799586043,673.8414056180808,835.1890810940067,2776.226165794775,2414.7808823073965,2212.236011875647
1534.1035032344862,1534.5087807964715,0.9288633742571619,3573.7928909963757,149.7741258755554,609.1706165232519,816.609678363492,2976.874382597073,2495.233653371591,2257.98012856064
1475.4331973823287,1475.0715294844013,118.27986225933137,3265.942513778771,251.29196973087534,517.8038382840265,751.3263661548607,2789.740191899831,2442.1588669239063,2179.4833021799295
1468.4511175351538,1486.3600757064087,2.5493593779413004,3198.020505060428,233.93996986184462,482.114274606647,698.4881252792418,2823.765556647667,2406.6182305364746,2161.6563637008303
1415.60559477241,1408.3106540615906,1.6824443694395086,3021.7102483493363,226.22222737232144,467.17339262528054,703.1297878696705,2660.2713263104934,2314.83106135277,2114.62440006644
1375.2217513662556,1372.1128900579106,65.64429554745607,3221.6990232863027,222.51960683460905,448.11089281550335,662.8841377518552,2724.9820497213395,2311.3784703499673,2054.1756564545217
1370.7269565492322,1372.0881998214866,3.992898721505071,2831.0750751003407,197.08381053619303,464.51843097786303,626.8502935225853,2619.3844510878453,2317.644970434739,2113.496261295013
1325.124435620244,1319.076861746939,7.3333144980585985,3059.5587897998025,137.94307072440472,417.08065905267824,628.8224717652902,2765.0532143824585,2244.3054250857913,2051.622899820788
1317.7306105887678,1301.177564399258,13.132585248446276,3036.039040461087,189.6794362461658,443.30643589380384,619.2710576114423,2554.2791461127676,2195.070792316768,2030.3050335264677
1288.2994004559312,1284.332020426213,11.415187673966557,2966.8017622298885,100.45088604074931,407.79956093173337,544.522547614457,2658.0125465622223,2229.688838555313,1989.5751922603015
1266.3725549444005,1245.9755465213032,10.943258318616472,3291.303641596416,95.91789252397248,400.71286977124487,599.1170189079453,2602.126481095033,2180.9532074040244,1967.9125447639724
1248.766126640599,1260.7560174703228,5.740311864723935,3011.565195734728,88.81077014832915,364.129402611344,525.1186481677062,2594.0528250083976,2132.376409237231,1941.0905134286866
1177.6536618589785,1151.8834855926666,11.23163209770837,2872.625308530245,104.8119823314072,314.2599371030412,465.26940828305885,2436.671645026222,2040.484223099031,1868.1019130512966
1203.6948235143516,1206.775597653703,17.13510136956279,2765.484527513029,112.94234660614364,307.76275155673534,500.58476425878774,2514.4738970601916,2140.433844889333,1949.851390938802
1149.4804105195808,1122.1388900407487,0.06176342738012863,2786.7456297481,65.92310950816636,300.60320035519374,462.18471813001406,2437.269239235097,2030.0240721942723,1852.417935757558
1113.4971228405007,1103.9522945536733,9.30450928949108,2848.420044700293,88.50860363967656,307.21450570662216,469.4349740401568,2346.5383188185347,1933.5854183491372,1732.5691536444135
1098.8241393748426,1059.9970825542748,0.7244374680253713,2925.9218334181705,82.2011060336589,292.893928579969,435.2082915030878,2437.3887797200723,2046.155890118255,1799.8615846768432
1066.358488068733,1050.008712704102,18.893322493502524,2666.4531654016555,82.51490516502096,242.5103325992431,399.13198915378075,2280.229299648555,1923.0675887267134,1726.3525770086098
1035.1568561662266,1011.7371921058375,8.916209315209471,2906.821616015029,66.08344197887659,232.2794935809413,367.4811803126636,2340.858559761527,1956.2534199796232,1724.7346522415976
1047.0079579285864,1034.038658880971,16.293465424440456,2640.0225349278535,54.603664884045195,223.331182439662,349.93122390368757,2315.862361424866,1997.2025203913106,1752.3929883544265
988.7135070204951,954.7724744486459,6.114492916581753,2732.664756488218,59.11536861607605,202.17845922272247,327.0049129576219,2206.045234271777,1876.957077359409,1654.112399712679
973.5772614754267,936.0029609170762,1.2656741100804538,3067.895968235905,68.79281532267217,203.76782261701294,330.60624769147375,2289.4403000888437,1848.1769158427028,1646.5670637458215
958.8800370773847,923.9368254149855,4.220530417078294,2722.6820347351745,49.745302060760984,190.11992795654226,318.9688293839387,2199.4654787413733,1859.6070784009069,1666.0212765139775
919.1948181424175,883.1864046009874,3.114975683166449,2721.7707460783736,32.108356022233515,153.11302969701552,279.86796483957426,2130.6990032772405,1811.338717691309,1594.5054760829776
885.5858103616287,838.1144613352344,1.5308820196296438,2550.4831520548523,39.34465203961108,191.2235272841812,281.34045435062717,2116.4093304500634,1732.2580920434104,1511.3044351337655
866.8814578579188,855.1900767094328,3.516971168365558,2406.005900512352,31.82106317197919,145.92196276382893,259.830548309316,2002.9966671375228,1708.6054784556256,1507.8613070166066
855.0458772925998,813.2357936576832,3.56213649499864,2696.453787698801,42.564490075378636,146.03307304399866,247.95806819570416,2123.5068891915025,1706.8416407273949,1483.1653507143303
857.9308458984502,831.062969493378,0.6481581564410135,2272.7698455481122,26.29669491039943,141.32081755137665,232.22087456616717,2057.383775467344,1745.8106314242996,1518.8322578564475
818.4917814347453,787.4438331035032,6.298499446744927,2617.982926465674,18.28539099386281,109.26075642136679,209.0226167995397,2024.1896232783176,1641.9022461333075,1475.3540948145308
784.4181932567401,735.9055737951113,1.8440287836746165,2595.053788781494,24.376471887300216,106.17988848966924,205.20364074655498,2141.5473857610255,1606.2690317163574,1398.985834798089
773.5161578059116,733.219671414675,0.9779276171792617,2503.761308544827,15.823474672279756,88.6023738897071,174.46854480273385,2221.411075023486,1604.8023003733688,1413.7230809439316
782.2719346749504,725.3809994379496,3.9655330471911157,2690.0048609438645,27.386091013899275,111.81930627407752,205.19365545638885,2006.4573028288082,1632.2614556172323,1412.8913503985068
735.1602562739956,680.1883122095433,0.7527905619982675,2594.6405959652784,32.60261998605534,101.6296158550296,188.44251068728488,1825.4142596194847,1523.0426943171715,1330.0024141062827
753.8528734014294,708.5155807072135,0.8240115206448309,2772.773076761818,10.404667139378137,92.37034608063252,186.85259474295827,1961.8271998227742,1544.640308450459,1368.1938143382563
687.9079701594353,640.6426294975253,2.3756419051155717,2387.3753649367277,15.79987620900271,101.90308026123385,173.21277214724375,1818.1472891800645,1427.4347912467733,1232.480545574934
683.4753240549998,643.0795822489097,1.8001252016429135,2312.319994718675,23.675919584324717,77.52845492221314,129.36491986837063,1870.3983734402093,1545.3550515644881,1288.303551134062
678.5661205602609,610.7953133856134,1.3987948246696078,2467.291604200875,17.90385794765339,76.10271132285466,155.61735577037575,1851.807234605493,1476.629674846792,1289.9665028995537
663.327632908402,602.2426902826869,0.1525081206991672,2220.250505908401,21.601554421448885,78.8723813774046,139.3775256927913,1758.7609565074013,1429.5262416594505,1234.0442266033094
624.9279463001723,548.709251250227,0.8573732718106726,2480.2099575247703,9.715250655436716,74.33683018201107,143.87772053856403,1842.9706206212445,1417.3967998971525,1212.2645591415608
644.7463952228934,579.4895475557286,1.821153076457449,2171.8455829125387,16.165181128894112,73.10818774246812,147.65937209493316,1785.5668209357773,1460.372174421589,1213.0149193404097
599.1807938656777,541.2098273514496,0.7481958315333372,2014.4609497085812,10.337581001055339,60.52829163156327,117.16256247278292,1650.4092615710265,1379.9424884876248,1155.3580767430594
589.1924148106681,533.019970264784,0.23020888397564931,2065.8399211528067,15.780618302510918,50.97974292259992,110.4890590522642,1670.9538648522225,1365.0820221592458,1174.5407581287204
560.1636552773804,505.7713175785325,0.005021012857469032,2041.3177698949826,5.373948711558882,53.04366706788273,106.67476886383517,1567.222927467031,1264.3244485176015,1090.8901245566474
562.6692813288894,493.68828800942987,0.6935661889389451,1976.502458770133,11.487108124449897,54.069973279922884,99.47414532783942,1603.50587639503,1250.313736874268,1108.8946647337257
551.6701625436634,493.50826641598906,1.8784502337824165,2371.8349115211963,8.924676248966055,39.30715893853825,90.1897270404689,1630.3302927785019,1271.4776188177416,1082.0987927219203
542.0977861040203,460.44177021788937,0.9531673152179962,1982.19986907204,9.443530991626973,51.74500173119809,108.77526240032819,1624.0977748685616,1296.9082279382885,1098.647108134307
543.4124686600583,485.8874272137508,0.6831291426774442,1964.1931547511979,11.581314938326523,43.29107094392177,86.48348833162417,1594.659974464929,1262.318411225936,1049.815188674712
504.64406883727605,422.99793506543585,0.19477100367129196,2362.713360189183,6.297735555219091,32.826041759932366,80.77693597624909,1570.9844512558711,1219.7172103662767,1020.7432311799503
498.80629389260173,436.40393898120067,2.1436613076882907,1890.2424315615435,9.919780420405605,48.37431936832406,94.75956726567402,1607.251226386376,1177.4546054573977,970.1937838717511
507.00320346102734,441.8597053663766,0.7180276182380823,1940.279143579654,8.705728497921509,43.26191728328312,90.05222171393225,1476.2433261486924,1200.6205040243563,1003.7136091009671
492.1457716277246,429.81963667878665,0.40154386172308154,2198.7967227352497,6.9282500824106705,36.40568675176865,83.1188601314132,1620.8784557774147,1216.773449799891,993.5032426913345
475.4432018094798,395.26002201243415,2.418603147665138,1967.1571336537202,14.834423585374887,47.835840020984875,95.78685353033875,1424.9345692396203,1146.7005753370884,972.3723394252919
461.51353235382226,377.2361286970735,0.3821496339235234,2065.3272360304773,5.400847589072768,40.71039440565505,81.2247239864636,1503.562623800796,1108.7958992916447,953.0228507520779
461.7647992681189,388.06026729254086,0.24993906956519638,1910.4335181900717,5.175591181718198,30.411975309704776,69.61065095919949,1528.4937903819948,1164.676744175144,961.2018506185128
432.1564351517649,356.4585968573722,0.42595471793123607,2023.0187951142377,9.10145701651305,42.05905477746852,75.22048901262154,1468.5593493574152,1079.3801777862138,887.621515674628
440.62157073991347,371.013908774465,0.46710090330606785,1974.751662145565,9.264893182183451,34.58756384995363,62.73546707396376,1422.7372721909321,1084.2208777286091,903.6338581469126
444.0748563331413,359.22399348144415,1.1136559805027624,1804.8566191531356,7.578888921170003,37.95042416127895,71.69474728539345,1394.4911753713493,1086.32703293388,895.8527054417818
466.52947793025146,398.7125663044711,0.16829541996829786,1765.1181737860024,5.42439272240015,30.95693416949397,70.20759989451474,1472.5484051569945,1147.1113586993663,948.7098907589502
446.2955667210702,369.23920772088303,0.32921807069069486,2097.191784452404,4.7613576948414105,34.57394019702165,63.76686890359992,1507.0416715792749,1069.3387619696712,930.6392443927978
464.9608187583533,410.84632230214163,0.3703342404553158,1739.5528459993632,5.82889010884022,33.41421262011442,79.11008463377439,1417.2874243513559,1074.936790021946,927.7360031035927
450.61906535945747,372.9166257486605,0.3277856866486437,1994.4090121142754,8.04084836174862,34.8924024912586,72.95228610675142,1445.659597038273,1081.9967074158703,959.9369367998536
451.66027641275184,382.28882901102793,0.02564001375559133,1891.4111797352446,5.5790839300710715,33.5164359287364,64.63043524861472,1385.8598977016916,1113.9189345368388,933.9014475402207
445.69492803759806,378.2659292253374,0.9813319217653093,2043.5526192725667,7.9853730928645446,37.781109804460996,69.29998294639032,1486.5086569082168,1123.770759599009,937.1105371488102
440.53020013217923,369.4057559950005,0.17684889402738618,1844.6441322256476,4.096960751423741,26.54637509799559,66.44427192780161,1578.665182604306,1163.1870364871745,899.2791167919304
453.77530276013164,377.52120560998327,0.5366610615861931,1875.573382283181,11.86493711577481,41.08802277424877,74.47361575281018,1421.2409546928725,1144.3888793742167,946.6298797304203
465.3228529428303,381.2588076144909,3.3932450916579104,1974.0373305533433,8.680560327571046,51.4749578067587,84.59985333646604,1393.1747218130524,1127.1640955611529,971.2539248609249
469.3575137811894,413.73529827751634,1.5855988803952596,1787.9109624892747,7.920491431573431,37.421232307343914,77.6178558163094,1440.5263909004868,1136.4583657675048,954.2463243018551
464.2623094732004,394.16693038616415,0.17576444415005857,1768.1714050096934,4.955373390627122,26.569822976643437,72.3938235487744,1455.0959767584168,1118.3495346590319,951.0131960291949
471.53971434665993,413.0790083225035,0.1229674622705128,1782.896566130602,6.962216420406918,30.332902091710157,70.02148692156861,1490.7461478543696,1130.0615904447823,959.3751696883168
427.51816032987665,353.0083473878837,0.4549678880508653,1812.9214882215895,6.398955727160103,34.953744359926226,62.221529848042756,1472.6184196264744,1100.7326528913136,908.8022806759885
458.44710299279683,369.61519097450446,0.26465395083406285,2247.3269429255774,6.998586917750863,32.76176329577318,71.4044276646768,1478.1611549273143,1162.768924933845,979.4893839302722
451.28857834637085,375.0936481338767,2.4739727342011317,1989.6390456691015,11.748957602123612,38.89664236100359,73.68669986303573,1401.7521879911133,1084.730532936912,912.8521210638258
442.7279323472651,375.2493788182912,1.0434745673182828,2006.240026192062,7.455452967201,29.992838306388723,56.06463068930688,1473.0172082309005,1073.5106514113766,933.5627892014021
468.9451852554594,388.8088063257718,0.30561724747035146,2112.948041356439,5.961346749937407,42.935699514867906,81.84863925011149,1471.5021033793062,1169.9001463874076,953.0564527791764
462.2889104461881,400.12281113837355,0.547874592671777,1729.5378402485599,11.784903831609315,37.99751407186701,72.10552941081178,1419.6695519989985,1104.4237117537225,937.8548864814245
442.51295615002897,363.15330733722993,0.3993240235386184,1882.1904399399875,4.171887995441877,34.063403850943395,62.78405179924898,1420.1921937896657,1092.9553672106488,926.1941802559619
473.8396076809227,395.94390345093007,0.027155871481510923,1965.1743941072684,7.488263137206979,37.45174902882945,70.5677446456775,1451.2542542287067,1175.4936148942616,989.8370395823515
460.8724664885957,382.8002863468872,0.12690182124906116,2124.0706416678627,5.359468894300354,42.57512525982591,71.54600198091966,1441.252503840421,1164.0746425935695,956.6591263484343
435.22904631121685,375.16625183310197,0.19623862674407536,1803.6503284430971,7.931713283257239,36.856694060933116,67.96474570381037,1290.3975113997637,1015.584109544406,891.7415118966269
444.0438793535579,362.3470096333765,0.24938658664405308,2226.1006992286225,7.207256365482463,30.813325985586964,61.08084368471261,1567.618719867358,1119.7588181801143,932.5192506759689
466.77634753179893,390.19587659574245,0.46372425657463306,1966.1500370093656,12.885980012374132,38.01678761459033,82.09446424524704,1506.3085732331872,1180.8388973915187,945.806470072189
454.9868588827708,390.89301904605713,0.017320236300487096,1917.370531829479,6.773036940291222,34.051167510237185,69.62233640765963,1439.4675641488354,1088.0541967279078,949.3790667413103
437.31540515851566,370.7447715292458,1.8286304937441837,1826.8443843175437,16.463626572687073,42.65580226508789,78.9955616570937,1446.0512537678221,1051.1925445516938,901.4444244911197
465.98481211257,393.5410269377825,0.5129502541138423,1728.9340596302827,11.182966669725326,44.88234088130576,79.82304564676254,1453.1045755448347,1111.836475330291,932.4410172867466
464.3881165596823,407.33969875993387,0.8136808669908719,2259.2886688440526,6.045810716084208,30.072607577343707,73.59584528453294,1518.7973739425354,1107.6389047749826,947.8880769773422
447.7303495486785,365.4778516372197,0.652087498992506,1895.662146134645,5.310457388479778,35.0774627905802,71.47479076692375,1510.34515859843,1133.0691668751845,912.9517538950263
445.39730219464815,382.7287695048062,0.011444443106925491,1951.1373293396819,5.829042682056034,37.98644045294365,71.14554044904833,1499.556785939403,1063.6464707682449,899.3717156153905
478.15376130768504,410.23980133502863,0.05424072075094592,2172.0497113449305,15.182967241422421,44.62147962743358,82.23045960008372,1507.145214160511,1152.2794676045262,991.7016674244378
447.6779287320658,384.5333417081252,1.8775218896198347,1785.6919374531144,7.594209615618154,36.67409071266202,70.43525533771664,1470.7900463728633,1100.97923008439,901.7959967796521
457.3701431681103,384.54426724913617,0.681192835834116,1813.398371171811,8.596758924530567,38.1699286444941,66.47869437557564,1452.0340672350833,1108.6205351294802,941.2945508510886
458.98948782430546,403.25812760410525,0.5482304132232994,2023.8697297285578,8.931463463257105,42.67398228218967,81.69821419855893,1463.1159447739908,1071.801604814834,913.9131939037325
456.91863347939784,400.6089336506119,0.4170763004903501,1810.8341346393222,9.14904440270612,40.181406840882104,70.13458399947922,1480.3782617060995,1098.6757217489583,915.2999861685056
425.55519229418763,363.76683731213944,1.459835889978389,2035.698367532607,10.983692321836793,42.85353841766856,76.62528324627667,1425.8138885590374,1008.0325164838681,850.4281500343532
455.23245294508206,395.3175509601566,1.6728520474330608,1980.1626562776823,5.783210120899282,27.684127959918516,61.62902994028775,1396.5958444009525,1100.5343135916673,958.5932359947882
443.28472567097106,373.1513577846207,0.3620990201212337,1910.5308565998666,8.490906877883699,28.07732569561172,64.2769485421434,1581.6206234238925,1116.0265516605743,909.5205696268057
433.38791016615977,380.21212104021384,0.07716968516151707,2114.6321628545256,9.225030803460585,32.603067930722716,66.07773756999605,1407.6668477077633,1051.065267294246,890.542670582008
459.9274183410566,393.4089626576871,1.1671246703042362,1887.3197745622017,11.204746591431945,43.53771530131334,80.66967657117779,1416.8863609491555,1093.7299330497958,930.630530733659
458.6574185900591,387.88917267146167,1.2583069944480072,1714.569503684455,6.860379965902526,32.41291556204207,65.50143837795737,1429.8797774351117,1121.6826101804857,945.925244162416
453.95344269936754,393.87319649159986,0.1775321095615327,1853.6789069442177,6.731567916539374,35.63174602975803,67.02060219716948,1472.4749720933469,1107.222361978754,936.0743093803765
448.1821750386939,369.78924057387485,0.6834666137679419,2128.0374833907604,12.701899550844493,49.378643032984115,77.9688661749804,1433.8266435752819,1096.8637871967226,943.9846453447853
435.53834247134347,373.54242667729056,0.04247665818740715,1950.020598196708,6.6566505133201455,29.2689250672927,65.78529144723568,1464.9534660674262,1053.6821245545627,903.4276345266669
467.4430098320395,387.9713716801618,1.6220958281769147,2119.9074225275504,5.257745412120657,40.80285265614287,77.54075373099343,1461.6517475659132,1123.582600271923,951.8185196399829
465.8502061770087,398.7028198987653,0.4174997359805795,1767.2971110477813,8.960979127524622,40.1615485907528,73.13267922523036,1482.0638897893452,1169.026051757766,937.9284065802784
442.8626812000395,381.75715370521925,1.5544808708712718,2219.2008232916974,9.073592512765215,34.9361586834583,72.22374572746794,1458.056512627735,1077.9319879586565,877.6729333897679
457.1141142890779,400.3503106309522,0.6017999277361518,1728.1769732496386,9.409295499839669,33.26631596511709,71.39704881939802,1395.1433249053757,1084.2862770483753,941.3927306717183
451.04714819889796,390.4307038664728,0.4348328377760404,2033.022086363564,11.415396158125693,41.75184311935752,77.83931231699091,1518.6100288193234,1071.9810558744682,901.2367090402386
447.0169560786325,377.2766322304275,1.3838008200083078,1784.80603495766,6.78382019337505,33.99961245026825,68.39066802639475,1440.4368283770416,1071.6537556152682,946.748410952655
462.7087468219279,387.6186369393532,0.07437054755563592,2057.323575420113,9.59266152004213,37.74120135772751,74.05382606867734,1456.4332165079443,1152.476238237681,970.0745858477378
457.6362193312545,395.0970697093745,1.0698058667774895,1929.1539549074037,6.554299912977006,37.963234256363855,75.0584316183632,1441.8964206108783,1134.169915226159,933.0385419309625
443.8623675508961,371.2839185310788,0.3281696452579597,1785.5003072249322,5.495770963527174,37.47186472467713,78.1933566304487,1494.9445839015627,1127.1435032025279,907.4086437311854
463.16239546674706,397.3472254691608,0.1836236303025048,2163.22183741617,5.376579965769541,34.653314167299655,73.78338459068324,1438.4827057455432,1078.291838575218,954.9512666247965
444.63157178873615,373.2893011976844,0.9664336205371568,1854.3289942053316,6.407541296311452,36.696707669500796,65.74238877167424,1473.181993201526,1071.9990651647465,931.4737207269845
460.0591180367308,400.59388458256393,0.27437345473540486,2024.6073197791425,11.461047056443473,42.617141256640565,75.82687099303614,1382.8284114410553,1124.9135836689172,932.4928062428864
450.9763410313809,382.5602306208449,0.9171996095475609,1869.3792418822736,10.387002302883838,31.767061682232953,66.72047530127156,1411.4428356372339,1125.652053406821,931.6347410906947
453.2391044586406,379.22230678646434,0.7106634673453323,1853.182549384703,6.332841468754155,38.23778216528728,73.39204342258122,1465.5774705896818,1119.6858751364452,937.7185133138433
444.6157315570814,377.8727432210687,0.9326399882399914,1836.6688919971575,8.03697412501239,42.42418838748474,72.80082465961227,1368.1439367749779,1099.3490246476147,925.7643357820639
452.0839683037334,385.92347449346966,0.6074339414428337,1810.6513035074363,6.24536939318114,27.619145179247088,64.36231679638271,1454.110030361682,1134.7058735875664,919.6352508980917
468.77221691065665,383.80289290556624,1.0627993322613685,1828.105046417385,13.638337477614728,47.89907769734254,80.01132905125877,1491.3676262337237,1161.7322195795189,979.8549480863308
449.9781803234218,374.9040903403007,0.2316570032999298,2062.528631511837,4.411493314281762,30.154568411484362,70.14520564902239,1500.2558139300015,1112.7417298526593,917.707282354951
441.99164729249367,379.9891985370608,0.9066342733818066,1736.0952822113436,8.685859736559419,41.381542946382915,80.02149823212542,1401.328259621476,1085.7940146571896,917.735705511486
452.7976109786715,405.101586761371,1.761393206928971,1720.6454602425863,16.6281338648821,45.08799424899821,76.86482063636998,1372.928905732346,1074.8438985485013,908.2645588528717
456.31285423985145,374.4996519191835,0.6424836622109461,2288.4507222059046,5.7393048015135895,29.90856410256831,71.79096608575682,1506.7746949537539,1128.9361268854936,942.4429330535315
447.8637228459214,400.1773610365892,0.4020112222880253,1846.4855012839798,9.024779056658943,32.23901019737815,68.48213965040017,1418.9855182833728,1039.7816777206363,895.5232272550438
460.7216502732716,392.26712982180356,1.0468094629120237,2627.349321640913,5.236284089347587,28.873483735344852,69.5699935110208,1437.3403822898817,1107.0164154339939,968.1382836025908
443.00746385956666,368.5787222123839,0.4370671136093297,2395.7312918207363,7.748407425429964,36.65342530812222,72.48107447233545,1447.53525429151,1112.176035640089,922.907821696194
441.12583861287004,360.2156057709573,0.42070486488867215,1892.3009818957569,5.255059851828259,29.158730121565256,54.35149184158142,1442.5314949977162,1131.3263506367116,937.771966861172
450.81986452495613,396.55009098197377,1.2890089267073772,1840.7532029218344,6.315736622169471,39.20348961108909,68.21541164235775,1432.77811540785,1082.0783705596634,876.6966350609316
445.5098151247609,381.6126020150505,2.4124237742141834,1789.628126886998,10.263397134875595,31.04406781762795,67.15683763721191,1457.2974185620997,1116.6390732900786,913.2582272856316
446.61419559715415,381.4447186834446,0.05866910357849575,1838.7192191048152,7.033617316697961,32.587035760926334,71.68520708204161,1445.4107329198082,1109.0313635724808,934.1025776575328
458.1428163678223,405.6854425450666,0.9651101130249438,1876.4031739082473,9.479555368500387,37.51934807868535,73.79372293821332,1530.6391528914155,1100.772032238998,893.5469715440519
451.0595527220501,376.8932363048621,0.7588316094441523,2067.459627079751,5.985305567919825,29.697715007709764,64.95099949384792,1464.1680629821753,1086.4880539603369,938.097059044448
453.5735472952825,385.8074571079643,0.6950655990008554,2173.9293875939475,8.915446092060149,35.97364377776817,71.35316022093731,1436.5998502299408,1105.191210813189,924.8667845650317
457.5049392221898,366.90438747824373,1.580249245032752,2435.7233544748105,12.923406547154586,41.345916930366,74.58591584967925,1521.8985168753666,1109.1618291284365,964.3598377360431
454.8226142432743,382.80773741801636,0.4528093336238237,1847.77222269365,3.0230629284989856,26.811999065168415,67.39268200608703,1477.5441106109722,1109.6454491238285,940.9033095484001
465.9199037934151,406.0809303137525,1.2810796708434846,2389.11138131501,8.206084111100559,47.40096583390961,75.14329260613583,1425.7318207371363,1084.8978331925155,944.4028145942547
456.1015596941371,398.7252038916761,1.122073534861999,1719.3040949989713,12.554061405815725,46.024913844290296,79.90382287006341,1389.3058882997857,1061.9284497937417,923.6377225839911
451.6676754771553,374.3604173209773,1.6483381382870979,1566.7372241186283,7.476917120524689,41.64811628522365,67.10480710845138,1382.7602792381101,1151.140681644575,957.8767964430142
462.7143759038648,407.4093825525322,0.0017935657724527565,1920.1246564190726,13.354121970005236,47.38808556698492,84.12016858094925,1468.6030717226845,1099.8544717117122,930.2834951159856
439.8886171084915,369.247122365584,0.42812622542511414,1944.2408362809244,6.372689824258287,30.12663068776997,57.29955363661767,1355.7882722530758,1139.62404841681,928.1609266184305
448.77297155780946,377.72088568583223,0.783553743001644,2383.776159192913,6.374970302457736,34.966156007883306,68.42953388927522,1425.8808657431025,1077.294280907625,956.3687866997197
466.40142126924957,389.2534622751592,0.3294999814457522,1896.131445996944,8.213865887745012,40.23052675543195,71.30382220650361,1535.4399154157668,1140.6230247908195,948.309592423312
461.29252350193576,397.0575038449733,0.6165283012015988,2331.0806827169654,5.600323000849777,35.64061235846133,77.88000966088784,1454.4427560886047,1057.7548061757846,906.9724723318135
454.2927837368853,387.0338726163202,0.27318552583542394,2049.763857849835,9.076190198387808,41.87987355372451,79.7319230606155,1459.6924716714464,1122.932252840866,911.7439557677334
453.6473395281182,378.05556626329303,0.06770181756142478,2142.3780441307767,3.7518544907944755,28.298596058369025,65.43707148111551,1599.2285987741777,1181.5956700090878,940.3184375734818
460.6739625916113,412.86305103260486,1.172721024493772,1986.0407068007303,7.199913050129205,33.84603933872423,76.09217239535455,1329.362894162265,1077.1538102498362,907.0960657504902
424.93553338092516,358.27159973159223,0.3663300849668135,2089.381675485463,8.948664412862518,34.6331643907486,55.29848437453576,1438.1116201113978,1035.9113833628917,924.7219911258381
433.1822432410236,386.4269208508207,0.7855971807073079,1762.3331026297303,5.239493711881619,32.0640293186782,71.1807498095199,1337.6837705297526,1043.2739272277508,860.3444947422321
462.5252328658333,389.2934595231284,0.8444536031598346,1937.0116998347503,7.368982382204389,33.07501199059979,78.0256387011431,1473.5822590444627,1117.0085946500942,936.649722206832
441.95373554691685,374.81874741146015,0.018198770889188993,1984.224344276568,5.631428723398516,30.309530930929423,63.96676578821458,1442.1902079580177,1089.3706021507396,913.9937604279197
453.2343453424555,377.55509625427,0.30980088247091314,1823.3302670490948,7.088668082259581,37.897796709731814,79.14607673647784,1519.9847450346945,1156.5428127708803,926.6452202324976
453.23132748839873,381.8913166825425,0.3248801421029005,2327.778957966406,6.942321299990671,31.093571436869734,67.82967786590524,1405.7662668785638,1129.8583097295095,923.9330113758489
426.4719205401269,364.45294502344035,1.084876841521432,1742.772473869986,9.530662327656259,40.051269556723064,69.7494206932357,1296.9321577503995,1031.798299663804,861.7885052694928
449.03979848706246,376.6997260355576,1.2637348161198116,1822.3576130550414,8.016708609325203,38.63137744799733,72.362726984462,1455.1782085580323,1111.1752060122087,921.3870097019287
431.8881397645207,356.9754211941663,0.6450466988774765,1800.0396685541496,6.519441709493561,29.779064620632376,64.98995377547719,1461.5649645498404,1091.7018500012282,878.6525105480926
461.4247825903763,398.2163393738699,0.07288802990657682,1677.8772992450833,6.821719265698286,45.09205622025446,81.61359695834551,1399.654444234023,1093.294681535499,939.3369669714474
